movie_id:string:START_ID,:START_LABEL,category_id:string:END_ID,:END_LABEL,:TYPE,year:string
"1308027","movie","剧情","category","BELONGS","1996.0"
"24879821","movie","喜剧","category","BELONGS","2014.0"
"24879821","movie","爱情","category","BELONGS","2014.0"
"3212133","movie","剧情","category","BELONGS","2009.0"
"6900093","movie","喜剧","category","BELONGS","2012.0"
"6900093","movie","爱情","category","BELONGS","2012.0"
"25733874","movie","爱情","category","BELONGS","2013.0"
"25733874","movie","恐怖","category","BELONGS","2013.0"
"4861404","movie","科幻","category","BELONGS","2010.0"
"1877596","movie","剧情","category","BELONGS","2006.0"
"1308504","movie","剧情","category","BELONGS","2003.0"
"1308504","movie","喜剧","category","BELONGS","2003.0"
"1308504","movie","爱情","category","BELONGS","2003.0"
"10833654","movie","惊悚","category","BELONGS","2012.0"
"1433359","movie","恐怖","category","BELONGS","2004.0"
"1295703","movie","动作","category","BELONGS","2001.0"
"1295703","movie","奇幻","category","BELONGS","2001.0"
"1306367","movie","剧情","category","BELONGS","2003.0"
"1306367","movie","爱情","category","BELONGS","2003.0"
"1306367","movie","同性","category","BELONGS","2003.0"
"10777781","movie","喜剧","category","BELONGS","2013.0"
"10777781","movie","动作","category","BELONGS","2013.0"
"10777781","movie","惊悚","category","BELONGS","2013.0"
"3789917","movie","剧情","category","BELONGS","2010.0"
"3789917","movie","喜剧","category","BELONGS","2010.0"
"3789917","movie","爱情","category","BELONGS","2010.0"
"2332153","movie","惊悚","category","BELONGS","1997.0"
"1308808","movie","喜剧","category","BELONGS","2004.0"
"1308808","movie","爱情","category","BELONGS","2004.0"
"11594900","movie","剧情","category","BELONGS","2013.0"
"11594900","movie","音乐","category","BELONGS","2013.0"
"11594900","movie","传记","category","BELONGS","2013.0"
"1307895","movie","剧情","category","BELONGS","1999.0"
"25785892","movie","喜剧","category","BELONGS","2014.0"
"25785892","movie","爱情","category","BELONGS","2014.0"
"21937446","movie","惊悚","category","BELONGS","2014.0"
"5326543","movie","剧情","category","BELONGS","2011.0"
"3176523","movie","剧情","category","BELONGS","2009.0"
"6311983","movie","恐怖","category","BELONGS","2012.0"
"1300021","movie","剧情","category","BELONGS","2001.0"
"1300021","movie","爱情","category","BELONGS","2001.0"
"5382911","movie","喜剧","category","BELONGS","2012.0"
"5382911","movie","爱情","category","BELONGS","2012.0"
"6900095","movie","喜剧","category","BELONGS","2012.0"
"6900095","movie","恐怖","category","BELONGS","2012.0"
"1493920","movie","喜剧","category","BELONGS","2003.0"
"1493920","movie","动作","category","BELONGS","2003.0"
"1493920","movie","爱情","category","BELONGS","2003.0"
"1493920","movie","奇幻","category","BELONGS","2003.0"
"1303974","movie","剧情","category","BELONGS","2002.0"
"1303974","movie","喜剧","category","BELONGS","2002.0"
"1303974","movie","动作","category","BELONGS","2002.0"
"1949128","movie","恐怖","category","BELONGS","2006.0"
"1949129","movie","恐怖","category","BELONGS","2006.0"
"25731278","movie","爱情","category","BELONGS","2014.0"
"25731278","movie","古装","category","BELONGS","2014.0"
"25775716","movie","喜剧","category","BELONGS","2014.0"
"3194100","movie","剧情","category","BELONGS","2009.0"
"3194100","movie","爱情","category","BELONGS","2009.0"
"1296520","movie","剧情","category","BELONGS","2001.0"
"1296520","movie","动作","category","BELONGS","2001.0"
"1296520","movie","历史","category","BELONGS","2001.0"
"1296520","movie","战争","category","BELONGS","2001.0"
"1853749","movie","剧情","category","BELONGS","2006.0"
"1853749","movie","喜剧","category","BELONGS","2006.0"
"1853749","movie","爱情","category","BELONGS","2006.0"
"1418859","movie","喜剧","category","BELONGS","2005.0"
"1439177","movie","悬疑","category","BELONGS","2005.0"
"1439177","movie","恐怖","category","BELONGS","2005.0"
"2045564","movie","剧情","category","BELONGS","2007.0"
"10480985","movie","喜剧","category","BELONGS","2012.0"
"10480985","movie","爱情","category","BELONGS","2012.0"
"3077688","movie","喜剧","category","BELONGS","2008.0"
"6147186","movie","剧情","category","BELONGS","2011.0"
"6147186","movie","惊悚","category","BELONGS","2011.0"
"6147186","movie","恐怖","category","BELONGS","2011.0"
"3269058","movie","剧情","category","BELONGS","2009.0"
"1432013","movie","剧情","category","BELONGS","2002.0"
"1432013","movie","喜剧","category","BELONGS","2002.0"
"5948656","movie","喜剧","category","BELONGS","2012.0"
"5948656","movie","爱情","category","BELONGS","2012.0"
"20507023","movie","剧情","category","BELONGS","2013.0"
"1307959","movie","剧情","category","BELONGS","2002.0"
"3318479","movie","剧情","category","BELONGS","2008.0"
"3318479","movie","爱情","category","BELONGS","2008.0"
"1767888","movie","悬疑","category","BELONGS","2003.0"
"1767888","movie","惊悚","category","BELONGS","2003.0"
"1767888","movie","恐怖","category","BELONGS","2003.0"
"1767888","movie","犯罪","category","BELONGS","2003.0"
"1848614","movie","剧情","category","BELONGS","2006.0"
"2371861","movie","喜剧","category","BELONGS","2007.0"
"3006467","movie","喜剧","category","BELONGS","2008.0"
"4099462","movie","剧情","category","BELONGS","2010.0"
"1295889","movie","剧情","category","BELONGS","2002.0"
"1295889","movie","动作","category","BELONGS","2002.0"
"3026006","movie","剧情","category","BELONGS","2007.0"
"3026006","movie","悬疑","category","BELONGS","2007.0"
"3026006","movie","惊悚","category","BELONGS","2007.0"
"6009994","movie","歌舞","category","BELONGS","2013.0"
"6753102","movie","剧情","category","BELONGS","2011.0"
"6753102","movie","同性","category","BELONGS","2011.0"
"10455634","movie","喜剧","category","BELONGS","2012.0"
"1441499","movie","剧情","category","BELONGS","2005.0"
"1441499","movie","动作","category","BELONGS","2005.0"
"1441499","movie","惊悚","category","BELONGS","2005.0"
"1441499","movie","冒险","category","BELONGS","2005.0"
"1930582","movie","剧情","category","BELONGS","2006.0"
"1930582","movie","喜剧","category","BELONGS","2006.0"
"1930582","movie","犯罪","category","BELONGS","2006.0"
"3733938","movie","剧情","category","BELONGS","2010.0"
"3733938","movie","动作","category","BELONGS","2010.0"
"1417309","movie","剧情","category","BELONGS","2005.0"
"19899628","movie","剧情","category","BELONGS","2012.0"
"10758223","movie","动作","category","BELONGS","2012.0"
"10758223","movie","爱情","category","BELONGS","2012.0"
"10758223","movie","悬疑","category","BELONGS","2012.0"
"1951013","movie","恐怖","category","BELONGS","2006.0"
"1440852","movie","喜剧","category","BELONGS","2005.0"
"1440852","movie","动作","category","BELONGS","2005.0"
"1440852","movie","爱情","category","BELONGS","2005.0"
"2056856","movie","剧情","category","BELONGS","2007.0"
"2056856","movie","悬疑","category","BELONGS","2007.0"
"2056856","movie","惊悚","category","BELONGS","2007.0"
"3598215","movie","惊悚","category","BELONGS","2009.0"
"3598215","movie","恐怖","category","BELONGS","2009.0"
"25940978","movie","剧情","category","BELONGS","2014.0"
"1306467","movie","爱情","category","BELONGS","2001.0"
"2125064","movie","喜剧","category","BELONGS","2007.0"
"2125064","movie","爱情","category","BELONGS","2007.0"
"2125064","movie","运动","category","BELONGS","2007.0"
"4091051","movie","剧情","category","BELONGS","2009.0"
"3130190","movie","剧情","category","BELONGS","2008.0"
"10777678","movie","喜剧","category","BELONGS","2012.0"
"25733380","movie","爱情","category","BELONGS","2013.0"
"11506895","movie","剧情","category","BELONGS","2012.0"
"11506895","movie","喜剧","category","BELONGS","2012.0"
"11506895","movie","动作","category","BELONGS","2012.0"
"4720358","movie","惊悚","category","BELONGS","2009.0"
"1302745","movie","爱情","category","BELONGS","1999.0"
"1986324","movie","剧情","category","BELONGS","2006.0"
"1986324","movie","爱情","category","BELONGS","2006.0"
"5250369","movie","喜剧","category","BELONGS","2010.0"
"5250369","movie","爱情","category","BELONGS","2010.0"
"1448277","movie","喜剧","category","BELONGS","2004.0"
"1448277","movie","恐怖","category","BELONGS","2004.0"
"3077693","movie","喜剧","category","BELONGS","2008.0"
"3077693","movie","爱情","category","BELONGS","2008.0"
"4925458","movie","动作","category","BELONGS","2011.0"
"4910868","movie","剧情","category","BELONGS","2010.0"
"2079683","movie","喜剧","category","BELONGS","2007.0"
"1400211","movie","剧情","category","BELONGS","2004.0"
"1950427","movie","剧情","category","BELONGS","2006.0"
"1950427","movie","动作","category","BELONGS","2006.0"
"1950427","movie","爱情","category","BELONGS","2006.0"
"1950427","movie","奇幻","category","BELONGS","2006.0"
"1950427","movie","冒险","category","BELONGS","2006.0"
"4073061","movie","剧情","category","BELONGS","2009.0"
"4073061","movie","喜剧","category","BELONGS","2009.0"
"4721276","movie","剧情","category","BELONGS","2010.0"
"4721276","movie","爱情","category","BELONGS","2010.0"
"4721276","movie","情色","category","BELONGS","2010.0"
"5268693","movie","爱情","category","BELONGS","2010.0"
"5268693","movie","同性","category","BELONGS","2010.0"
"1308821","movie","爱情","category","BELONGS","2000.0"
"3025844","movie","剧情","category","BELONGS","2007.0"
"3025844","movie","喜剧","category","BELONGS","2007.0"
"3025844","movie","动作","category","BELONGS","2007.0"
"19899655","movie","剧情","category","BELONGS","2013.0"
"1419966","movie","恐怖","category","BELONGS","2005.0"
"1451405","movie","动作","category","BELONGS","2005.0"
"1451405","movie","悬疑","category","BELONGS","2005.0"
"1301091","movie","剧情","category","BELONGS","1998.0"
"3586721","movie","悬疑","category","BELONGS","2009.0"
"3586721","movie","惊悚","category","BELONGS","2009.0"
"3586721","movie","犯罪","category","BELONGS","2009.0"
"10432910","movie","剧情","category","BELONGS","2013.0"
"6839133","movie","剧情","category","BELONGS","2011.0"
"4901702","movie","动作","category","BELONGS","2010.0"
"4901702","movie","悬疑","category","BELONGS","2010.0"
"4901702","movie","犯罪","category","BELONGS","2010.0"
"3003830","movie","剧情","category","BELONGS","2007.0"
"3003830","movie","爱情","category","BELONGS","2007.0"
"24858414","movie","剧情","category","BELONGS","2014.0"
"24858414","movie","悬疑","category","BELONGS","2014.0"
"20426995","movie","爱情","category","BELONGS","2013.0"
"1978369","movie","喜剧","category","BELONGS","2009.0"
"1978369","movie","动作","category","BELONGS","2009.0"
"1978369","movie","爱情","category","BELONGS","2009.0"
"1978369","movie","科幻","category","BELONGS","2009.0"
"1292219","movie","剧情","category","BELONGS","2001.0"
"1292219","movie","惊悚","category","BELONGS","2001.0"
"1292219","movie","音乐","category","BELONGS","2001.0"
"1292219","movie","犯罪","category","BELONGS","2001.0"
"1304970","movie","喜剧","category","BELONGS","2002.0"
"1304970","movie","动画","category","BELONGS","2002.0"
"1304970","movie","奇幻","category","BELONGS","2002.0"
"1304970","movie","冒险","category","BELONGS","2002.0"
"4935011","movie","剧情","category","BELONGS","2011.0"
"4935011","movie","喜剧","category","BELONGS","2011.0"
"2065021","movie","动作","category","BELONGS","2007.0"
"2065021","movie","惊悚","category","BELONGS","2007.0"
"25704588","movie","喜剧","category","BELONGS","2013.0"
"24845115","movie","动作","category","BELONGS","2014.0"
"24845115","movie","古装","category","BELONGS","2014.0"
"3168086","movie","剧情","category","BELONGS","2011.0"
"3168086","movie","爱情","category","BELONGS","2011.0"
"10439358","movie","剧情","category","BELONGS","2012.0"
"10439358","movie","惊悚","category","BELONGS","2012.0"
"10439358","movie","犯罪","category","BELONGS","2012.0"
"6558801","movie","剧情","category","BELONGS","2012.0"
"6558801","movie","动作","category","BELONGS","2012.0"
"6558801","movie","历史","category","BELONGS","2012.0"
"1306808","movie","悬疑","category","BELONGS","2002.0"
"1306808","movie","恐怖","category","BELONGS","2002.0"
"4822829","movie","剧情","category","BELONGS","2011.0"
"4822829","movie","悬疑","category","BELONGS","2011.0"
"4196129","movie","剧情","category","BELONGS","2009.0"
"1915403","movie","剧情","category","BELONGS","2006.0"
"1915403","movie","爱情","category","BELONGS","2006.0"
"5968334","movie","剧情","category","BELONGS","2011.0"
"5968334","movie","爱情","category","BELONGS","2011.0"
"5968334","movie","家庭","category","BELONGS","2011.0"
"3074408","movie","动作","category","BELONGS","2009.0"
"1421823","movie","剧情","category","BELONGS","2005.0"
"1421823","movie","音乐","category","BELONGS","2005.0"
"1307696","movie","悬疑","category","BELONGS","1998.0"
"1307696","movie","恐怖","category","BELONGS","1998.0"
"1302642","movie","剧情","category","BELONGS","1997.0"
"1302642","movie","爱情","category","BELONGS","1997.0"
"1302642","movie","惊悚","category","BELONGS","1997.0"
"1302642","movie","犯罪","category","BELONGS","1997.0"
"7152895","movie","剧情","category","BELONGS","2012.0"
"1848925","movie","动作","category","BELONGS","2006.0"
"1848925","movie","动画","category","BELONGS","2006.0"
"1848925","movie","犯罪","category","BELONGS","2006.0"
"1848925","movie","冒险","category","BELONGS","2006.0"
"1299062","movie","剧情","category","BELONGS","1996.0"
"1303907","movie","剧情","category","BELONGS","1994.0"
"1303907","movie","喜剧","category","BELONGS","1994.0"
"1303907","movie","动画","category","BELONGS","1994.0"
"1303907","movie","奇幻","category","BELONGS","1994.0"
"10462705","movie","科幻","category","BELONGS","2013.0"
"10462705","movie","犯罪","category","BELONGS","2013.0"
"4830911","movie","剧情","category","BELONGS","2011.0"
"1301359","movie","喜剧","category","BELONGS","2001.0"
"1301359","movie","运动","category","BELONGS","2001.0"
"4074009","movie","剧情","category","BELONGS","2010.0"
"1294433","movie","剧情","category","BELONGS","1962.0"
"1294433","movie","家庭","category","BELONGS","1962.0"
"3623024","movie","剧情","category","BELONGS","2009.0"
"3623024","movie","爱情","category","BELONGS","2009.0"
"1389924","movie","剧情","category","BELONGS","2003.0"
"1389924","movie","爱情","category","BELONGS","2003.0"
"1389924","movie","犯罪","category","BELONGS","2003.0"
"1301948","movie","剧情","category","BELONGS","1996.0"
"1301948","movie","奇幻","category","BELONGS","1996.0"
"5996409","movie","剧情","category","BELONGS","2013.0"
"5996409","movie","家庭","category","BELONGS","2013.0"
"1418640","movie","剧情","category","BELONGS","1993.0"
"1418640","movie","爱情","category","BELONGS","1993.0"
"1418640","movie","动画","category","BELONGS","1993.0"
"1381964","movie","剧情","category","BELONGS","2004.0"
"1381964","movie","科幻","category","BELONGS","2004.0"
"1381964","movie","动画","category","BELONGS","2004.0"
"1463224","movie","剧情","category","BELONGS","2005.0"
"1463224","movie","家庭","category","BELONGS","2005.0"
"1388175","movie","喜剧","category","BELONGS","2004.0"
"1296196","movie","剧情","category","BELONGS","1985.0"
"1296196","movie","动作","category","BELONGS","1985.0"
"1296196","movie","战争","category","BELONGS","1985.0"
"10796594","movie","悬疑","category","BELONGS","2013.0"
"10796594","movie","犯罪","category","BELONGS","2013.0"
"1422063","movie","动作","category","BELONGS","2005.0"
"1422063","movie","科幻","category","BELONGS","2005.0"
"1422063","movie","动画","category","BELONGS","2005.0"
"1422063","movie","惊悚","category","BELONGS","2005.0"
"19961072","movie","剧情","category","BELONGS","2013.0"
"19961072","movie","悬疑","category","BELONGS","2013.0"
"4290704","movie","喜剧","category","BELONGS","2010.0"
"24973419","movie","悬疑","category","BELONGS","2014.0"
"4727460","movie","剧情","category","BELONGS","2010.0"
"4727460","movie","爱情","category","BELONGS","2010.0"
"4246125","movie","动画","category","BELONGS","2011.0"
"4246125","movie","奇幻","category","BELONGS","2011.0"
"4246125","movie","冒险","category","BELONGS","2011.0"
"1417728","movie","喜剧","category","BELONGS","1999.0"
"1417728","movie","动画","category","BELONGS","1999.0"
"1417728","movie","家庭","category","BELONGS","1999.0"
"1361254","movie","剧情","category","BELONGS","2004.0"
"1361254","movie","喜剧","category","BELONGS","2004.0"
"1361254","movie","音乐","category","BELONGS","2004.0"
"2976111","movie","剧情","category","BELONGS","2009.0"
"2976111","movie","喜剧","category","BELONGS","2009.0"
"2976111","movie","爱情","category","BELONGS","2009.0"
"3727653","movie","剧情","category","BELONGS","2009.0"
"1291566","movie","剧情","category","BELONGS","2004.0"
"1291566","movie","科幻","category","BELONGS","2004.0"
"1291566","movie","动画","category","BELONGS","2004.0"
"1291566","movie","惊悚","category","BELONGS","2004.0"
"1477916","movie","喜剧","category","BELONGS","2004.0"
"1477916","movie","动画","category","BELONGS","2004.0"
"1477916","movie","悬疑","category","BELONGS","2004.0"
"1477916","movie","冒险","category","BELONGS","2004.0"
"2157507","movie","喜剧","category","BELONGS","2008.0"
"20389706","movie","剧情","category","BELONGS","2014.0"
"20389706","movie","爱情","category","BELONGS","2014.0"
"20389706","movie","家庭","category","BELONGS","2014.0"
"20389706","movie","传记","category","BELONGS","2014.0"
"20389706","movie","历史","category","BELONGS","2014.0"
"1307897","movie","科幻","category","BELONGS","1995.0"
"1307897","movie","动画","category","BELONGS","1995.0"
"1307897","movie","惊悚","category","BELONGS","1995.0"
"1307897","movie","奇幻","category","BELONGS","1995.0"
"1295815","movie","爱情","category","BELONGS","1991.0"
"4832288","movie","剧情","category","BELONGS","2011.0"
"2361266","movie","剧情","category","BELONGS","2008.0"
"2361266","movie","喜剧","category","BELONGS","2008.0"
"2361266","movie","动作","category","BELONGS","2008.0"
"2361266","movie","爱情","category","BELONGS","2008.0"
"1788940","movie","剧情","category","BELONGS","2006.0"
"1788940","movie","喜剧","category","BELONGS","2006.0"
"1300752","movie","剧情","category","BELONGS","2003.0"
"1300752","movie","喜剧","category","BELONGS","2003.0"
"1300752","movie","动作","category","BELONGS","2003.0"
"1300752","movie","音乐","category","BELONGS","2003.0"
"1300752","movie","犯罪","category","BELONGS","2003.0"
"4903614","movie","剧情","category","BELONGS","2011.0"
"3819939","movie","剧情","category","BELONGS","2010.0"
"3819939","movie","犯罪","category","BELONGS","2010.0"
"4217426","movie","剧情","category","BELONGS","2010.0"
"4217426","movie","同性","category","BELONGS","2010.0"
"4830236","movie","剧情","category","BELONGS","2011.0"
"4830236","movie","惊悚","category","BELONGS","2011.0"
"4830236","movie","恐怖","category","BELONGS","2011.0"
"21335021","movie","剧情","category","BELONGS","2014.0"
"21335021","movie","爱情","category","BELONGS","2014.0"
"1292515","movie","剧情","category","BELONGS","1961.0"
"1292515","movie","动作","category","BELONGS","1961.0"
"1292515","movie","惊悚","category","BELONGS","1961.0"
"1292515","movie","犯罪","category","BELONGS","1961.0"
"21339392","movie","剧情","category","BELONGS","2014.0"
"21339392","movie","喜剧","category","BELONGS","2014.0"
"1855131","movie","剧情","category","BELONGS","2007.0"
"1855131","movie","家庭","category","BELONGS","2007.0"
"5346468","movie","动作","category","BELONGS","2012.0"
"5346468","movie","科幻","category","BELONGS","2012.0"
"5346468","movie","动画","category","BELONGS","2012.0"
"5346468","movie","惊悚","category","BELONGS","2012.0"
"5346468","movie","恐怖","category","BELONGS","2012.0"
"1796053","movie","爱情","category","BELONGS","2006.0"
"1307306","movie","剧情","category","BELONGS","2002.0"
"1307306","movie","爱情","category","BELONGS","2002.0"
"23398777","movie","剧情","category","BELONGS","2014.0"
"23398777","movie","动作","category","BELONGS","2014.0"
"1299112","movie","剧情","category","BELONGS","1990.0"
"1299112","movie","奇幻","category","BELONGS","1990.0"
"6123978","movie","剧情","category","BELONGS","2012.0"
"1296703","movie","剧情","category","BELONGS","1983.0"
"24736793","movie","恐怖","category","BELONGS","2013.0"
"10756870","movie","战争","category","BELONGS","2013.0"
"22299426","movie","悬疑","category","BELONGS","2014.0"
"22299426","movie","惊悚","category","BELONGS","2014.0"
"1315570","movie","剧情","category","BELONGS","2004.0"
"1315570","movie","爱情","category","BELONGS","2004.0"
"1308554","movie","恐怖","category","BELONGS","2003.0"
"6041817","movie","剧情","category","BELONGS","2012.0"
"6041817","movie","爱情","category","BELONGS","2012.0"
"19955790","movie","剧情","category","BELONGS","2013.0"
"10537949","movie","惊悚","category","BELONGS","2012.0"
"6041222","movie","喜剧","category","BELONGS","2011.0"
"6041222","movie","爱情","category","BELONGS","2011.0"
"4885995","movie","喜剧","category","BELONGS","2011.0"
"6814906","movie","剧情","category","BELONGS","2012.0"
"10521712","movie","剧情","category","BELONGS","2013.0"
"10521712","movie","爱情","category","BELONGS","2013.0"
"3534824","movie","剧情","category","BELONGS","2009.0"
"3534824","movie","奇幻","category","BELONGS","2009.0"
"1302770","movie","动作","category","BELONGS","1988.0"
"1302770","movie","科幻","category","BELONGS","1988.0"
"1302770","movie","动画","category","BELONGS","1988.0"
"1302770","movie","悬疑","category","BELONGS","1988.0"
"1302770","movie","奇幻","category","BELONGS","1988.0"
"5286821","movie","动作","category","BELONGS","2012.0"
"5286821","movie","犯罪","category","BELONGS","2012.0"
"1293847","movie","剧情","category","BELONGS","1952.0"
"5295610","movie","剧情","category","BELONGS","2011.0"
"24532100","movie","爱情","category","BELONGS","2014.0"
"3718665","movie","剧情","category","BELONGS","2010.0"
"3718665","movie","惊悚","category","BELONGS","2010.0"
"1787277","movie","剧情","category","BELONGS","2006.0"
"1787277","movie","爱情","category","BELONGS","2006.0"
"1294181","movie","剧情","category","BELONGS","2000.0"
"1294181","movie","惊悚","category","BELONGS","2000.0"
"1294181","movie","犯罪","category","BELONGS","2000.0"
"1328665","movie","剧情","category","BELONGS","2004.0"
"1328665","movie","喜剧","category","BELONGS","2004.0"
"1305084","movie","剧情","category","BELONGS","1999.0"
"1305084","movie","奇幻","category","BELONGS","1999.0"
"21264315","movie","喜剧","category","BELONGS","2013.0"
"21264315","movie","动作","category","BELONGS","2013.0"
"6974439","movie","剧情","category","BELONGS","2013.0"
"1303917","movie","剧情","category","BELONGS","2001.0"
"1303917","movie","动作","category","BELONGS","2001.0"
"1303917","movie","恐怖","category","BELONGS","2001.0"
"1303917","movie","奇幻","category","BELONGS","2001.0"
"1295629","movie","剧情","category","BELONGS","2001.0"
"1295629","movie","喜剧","category","BELONGS","2001.0"
"1295629","movie","动作","category","BELONGS","2001.0"
"1295629","movie","悬疑","category","BELONGS","2001.0"
"1295629","movie","惊悚","category","BELONGS","2001.0"
"1295629","movie","犯罪","category","BELONGS","2001.0"
"6425147","movie","剧情","category","BELONGS","2012.0"
"6425147","movie","爱情","category","BELONGS","2012.0"
"5967829","movie","剧情","category","BELONGS","2012.0"
"20445157","movie","剧情","category","BELONGS","2014.0"
"2361269","movie","喜剧","category","BELONGS","2008.0"
"3726986","movie","动作","category","BELONGS","2010.0"
"3726986","movie","古装","category","BELONGS","2010.0"
"2157504","movie","剧情","category","BELONGS","2008.0"
"3039187","movie","剧情","category","BELONGS","2008.0"
"3039187","movie","喜剧","category","BELONGS","2008.0"
"21354076","movie","喜剧","category","BELONGS","2013.0"
"1421733","movie","剧情","category","BELONGS","1974.0"
"1304920","movie","剧情","category","BELONGS","1962.0"
"4930393","movie","剧情","category","BELONGS","2011.0"
"4930393","movie","爱情","category","BELONGS","2011.0"
"3439340","movie","剧情","category","BELONGS","2010.0"
"5279593","movie","剧情","category","BELONGS","2012.0"
"1291863","movie","剧情","category","BELONGS","1978.0"
"1291863","movie","动作","category","BELONGS","1978.0"
"1291863","movie","爱情","category","BELONGS","1978.0"
"1291863","movie","惊悚","category","BELONGS","1978.0"
"1291863","movie","犯罪","category","BELONGS","1978.0"
"1395080","movie","剧情","category","BELONGS","2004.0"
"1395080","movie","爱情","category","BELONGS","2004.0"
"1395080","movie","奇幻","category","BELONGS","2004.0"
"3259956","movie","剧情","category","BELONGS","2009.0"
"4135443","movie","剧情","category","BELONGS","2010.0"
"4079117","movie","动作","category","BELONGS","2011.0"
"5975206","movie","剧情","category","BELONGS","2012.0"
"1304626","movie","喜剧","category","BELONGS","1997.0"
"1419582","movie","剧情","category","BELONGS","2005.0"
"1419582","movie","爱情","category","BELONGS","2005.0"
"1900180","movie","剧情","category","BELONGS","2006.0"
"1900180","movie","爱情","category","BELONGS","2006.0"
"2970087","movie","动作","category","BELONGS","2008.0"
"2970087","movie","科幻","category","BELONGS","2008.0"
"2970087","movie","动画","category","BELONGS","2008.0"
"2970087","movie","惊悚","category","BELONGS","2008.0"
"1310166","movie","剧情","category","BELONGS","2003.0"
"1455849","movie","悬疑","category","BELONGS","2003.0"
"1455849","movie","恐怖","category","BELONGS","2003.0"
"10864706","movie","剧情","category","BELONGS","2013.0"
"10864706","movie","喜剧","category","BELONGS","2013.0"
"2042219","movie","剧情","category","BELONGS","2007.0"
"1308567","movie","剧情","category","BELONGS","1997.0"
"1308567","movie","爱情","category","BELONGS","1997.0"
"1308567","movie","情色","category","BELONGS","1997.0"
"10453719","movie","剧情","category","BELONGS","2012.0"
"10453719","movie","古装","category","BELONGS","2012.0"
"3562662","movie","剧情","category","BELONGS","2009.0"
"3562662","movie","爱情","category","BELONGS","2009.0"
"24852462","movie","喜剧","category","BELONGS","2014.0"
"1299711","movie","剧情","category","BELONGS","2003.0"
"1299711","movie","动作","category","BELONGS","2003.0"
"1299711","movie","惊悚","category","BELONGS","2003.0"
"6037517","movie","喜剧","category","BELONGS","2012.0"
"6037517","movie","奇幻","category","BELONGS","2012.0"
"25788112","movie","喜剧","category","BELONGS","2014.0"
"25788112","movie","爱情","category","BELONGS","2014.0"
"25788112","movie","奇幻","category","BELONGS","2014.0"
"1294588","movie","剧情","category","BELONGS","1999.0"
"1294588","movie","惊悚","category","BELONGS","1999.0"
"1294588","movie","同性","category","BELONGS","1999.0"
"1294588","movie","历史","category","BELONGS","1999.0"
"1307265","movie","剧情","category","BELONGS","1949.0"
"1307265","movie","家庭","category","BELONGS","1949.0"
"10777783","movie","悬疑","category","BELONGS","2013.0"
"2032143","movie","剧情","category","BELONGS","2008.0"
"4079119","movie","动作","category","BELONGS","2011.0"
"5247059","movie","剧情","category","BELONGS","2011.0"
"5247059","movie","爱情","category","BELONGS","2011.0"
"1303577","movie","剧情","category","BELONGS","1953.0"
"1303577","movie","悬疑","category","BELONGS","1953.0"
"1303577","movie","奇幻","category","BELONGS","1953.0"
"1308841","movie","爱情","category","BELONGS","2004.0"
"1308841","movie","悬疑","category","BELONGS","2004.0"
"1308841","movie","惊悚","category","BELONGS","2004.0"
"1308841","movie","奇幻","category","BELONGS","2004.0"
"1307176","movie","剧情","category","BELONGS","2001.0"
"1807495","movie","喜剧","category","BELONGS","2005.0"
"1807495","movie","科幻","category","BELONGS","2005.0"
"2263102","movie","喜剧","category","BELONGS","2007.0"
"5332266","movie","剧情","category","BELONGS","2011.0"
"5332266","movie","惊悚","category","BELONGS","2011.0"
"5332266","movie","情色","category","BELONGS","2011.0"
"5332266","movie","犯罪","category","BELONGS","2011.0"
"1482316","movie","剧情","category","BELONGS","2006.0"
"1482316","movie","喜剧","category","BELONGS","2006.0"
"1482316","movie","爱情","category","BELONGS","2006.0"
"4068816","movie","惊悚","category","BELONGS","2008.0"
"1291569","movie","剧情","category","BELONGS","2001.0"
"1291569","movie","动作","category","BELONGS","2001.0"
"1291569","movie","爱情","category","BELONGS","2001.0"
"1291569","movie","科幻","category","BELONGS","2001.0"
"1291569","movie","动画","category","BELONGS","2001.0"
"1291569","movie","惊悚","category","BELONGS","2001.0"
"1291569","movie","犯罪","category","BELONGS","2001.0"
"1291569","movie","冒险","category","BELONGS","2001.0"
"1298063","movie","喜剧","category","BELONGS","1959.0"
"1308685","movie","剧情","category","BELONGS","1995.0"
"1307755","movie","剧情","category","BELONGS","2003.0"
"1307755","movie","喜剧","category","BELONGS","2003.0"
"1307755","movie","爱情","category","BELONGS","2003.0"
"25816274","movie","剧情","category","BELONGS","2014.0"
"25816274","movie","同性","category","BELONGS","2014.0"
"1980825","movie","剧情","category","BELONGS","2007.0"
"24839101","movie","剧情","category","BELONGS","2014.0"
"1291576","movie","动作","category","BELONGS","2004.0"
"1291576","movie","科幻","category","BELONGS","2004.0"
"1291576","movie","动画","category","BELONGS","2004.0"
"1291576","movie","惊悚","category","BELONGS","2004.0"
"1291576","movie","家庭","category","BELONGS","2004.0"
"1291576","movie","冒险","category","BELONGS","2004.0"
"1419479","movie","剧情","category","BELONGS","1960.0"
"25837074","movie","恐怖","category","BELONGS","2014.0"
"6999258","movie","喜剧","category","BELONGS","2012.0"
"6999258","movie","爱情","category","BELONGS","2012.0"
"1294827","movie","剧情","category","BELONGS","1957.0"
"1294827","movie","动作","category","BELONGS","1957.0"
"1294827","movie","惊悚","category","BELONGS","1957.0"
"1294827","movie","战争","category","BELONGS","1957.0"
